PDF File,Status,ROI,Signature_box,Error Message
268926.pdf,Success,"[364, 542, 0, 164]","[[369.7713623046875, 93.91551208496094, 447.6214599609375, 132.41751098632812], [414.77130126953125, 150.4537353515625, 488.6454162597656, 162.91172790527344], [417.5860900878906, 150.14175415039062, 488.30438232421875, 163.8269500732422], [363.909423828125, 131.97567749023438, 488.2129821777344, 161.42115783691406]]",Processed successfully
268982.pdf,Success,"[336, 542, 0, 147]","[[413.9938659667969, 111.45704650878906, 507.86962890625, 134.84109497070312]]",Processed successfully
268984.pdf,Success,"[362, 542, 0, 164]","[[382.957275390625, 95.98673248291016, 512.3663940429688, 138.07847595214844], [363.49249267578125, 144.27099609375, 391.6573486328125, 162.2581329345703]]",Processed successfully
269025.pdf,Success,"[404, 543, 0, 165]","[[409.4554748535156, 117.69804382324219, 489.6333923339844, 132.77410888671875]]",Processed successfully
269143.pdf,Success,"[372, 539, 0, 165]","[[370.046630859375, 97.08433532714844, 433.8348083496094, 131.79257202148438], [432.35150146484375, 107.78044891357422, 494.1998596191406, 129.37794494628906]]",Processed successfully
269207.pdf,Success,"[365, 545, 0, 164]","[[373.21539306640625, 107.83482360839844, 450.7071228027344, 143.4364776611328]]",Processed successfully
269265.pdf,Success,"[339, 543, 0, 144]","[[369.0909729003906, 111.2435073852539, 527.3795776367188, 134.9000701904297]]",Processed successfully
269315.pdf,Success,"[337, 542, 0, 143]","[[359.826416015625, 108.99169921875, 473.30560302734375, 134.8492889404297], [363.2660827636719, 105.47833251953125, 393.578857421875, 130.10955810546875]]",Processed successfully
269427.pdf,Success,"[337, 544, 0, 146]","[[376.30517578125, 107.1475601196289, 484.77850341796875, 134.6309356689453]]",Processed successfully
269485.pdf,Success,"[358, 610, 0, 165]","[[429.3004150390625, 104.7057113647461, 507.38458251953125, 141.7058868408203], [368.5929870605469, 117.98729705810547, 413.4847106933594, 130.96673583984375]]",Processed successfully
269533.pdf,Success,"[391, 610, 0, 188]","[[412.77252197265625, 134.3272705078125, 516.4121704101562, 157.260009765625], [482.6453552246094, 50.57294845581055, 513.1131591796875, 77.7670669555664]]",Processed successfully
269551.pdf,Success,"[384, 543, 0, 165]","[[412.18280029296875, 107.28759002685547, 473.39337158203125, 133.86314392089844]]",Processed successfully
269641.pdf,Success,"[393, 543, 0, 166]","[[396.65618896484375, 104.38484191894531, 510.249267578125, 153.24258422851562]]",Processed successfully
269736.pdf,Success,"[373, 547, 0, 165]","[[374.4905090332031, 108.06369018554688, 519.4461669921875, 136.49301147460938]]",Processed successfully
269938.pdf,Success,"[365, 544, 0, 166]","[[384.4552307128906, 112.78813934326172, 441.7250061035156, 133.87576293945312], [378.8101806640625, 114.38934326171875, 515.2239379882812, 151.759521484375], [387.6096496582031, 112.28423309326172, 493.0516357421875, 138.08872985839844]]",Processed successfully
269992.pdf,Success,"[367, 542, 0, 164]","[[370.29962158203125, 111.78915405273438, 435.99114990234375, 149.8641815185547]]",Processed successfully
270085.pdf,Success,"[401, 612, 0, 171]","[[401.4570007324219, 95.91001892089844, 503.2945251464844, 165.6522674560547], [408.55548095703125, 159.14625549316406, 466.2012939453125, 170.78155517578125]]",Processed successfully
270138.pdf,Success,"[373, 541, 0, 166]","[[402.5303955078125, 105.43195343017578, 464.7393493652344, 133.15914916992188], [374.5557861328125, 111.32501983642578, 389.0728454589844, 128.40476989746094]]",Processed successfully
270176.pdf,Success,"[374, 541, 0, 167]","[[374.4856262207031, 109.6123046875, 490.90478515625, 134.59568786621094]]",Processed successfully
270249.pdf,Success,"[368, 548, 0, 167]","[[376.85894775390625, 112.7757568359375, 475.2041320800781, 133.87643432617188]]",Processed successfully
270295.pdf,Success,"[338, 543, 0, 144]","[[440.6627502441406, 109.8387680053711, 517.6578369140625, 134.42666625976562], [365.3640441894531, 114.98348999023438, 433.7684020996094, 134.34190368652344]]",Processed successfully
270429.pdf,Success,"[409, 610, 0, 186]","[[409.974365234375, 121.50585174560547, 539.911865234375, 153.1802215576172]]",Processed successfully
270431.pdf,Success,"[339, 544, 0, 142]","[[366.88177490234375, 107.93020629882812, 499.6405029296875, 133.7696533203125]]",Processed successfully
270457.pdf,Success,"[338, 543, 0, 146]","[[365.5864562988281, 116.15095520019531, 503.2932434082031, 134.34315490722656]]",Processed successfully
270545.pdf,Success,"[374, 542, 0, 170]","[[374.7686462402344, 118.96324920654297, 476.07293701171875, 137.3690948486328], [375.9173889160156, 134.24880981445312, 514.6421508789062, 167.71868896484375]]",Processed successfully
270668.pdf,Success,"[337, 542, 0, 145]","[[386.41326904296875, 71.57853698730469, 507.770263671875, 124.12348937988281], [366.3458557128906, 116.67302703857422, 508.5512390136719, 133.80909729003906], [367.59814453125, 104.95237731933594, 507.2563781738281, 131.222900390625]]",Processed successfully
270975.pdf,Success,"[398, 543, 0, 176]","[[399.7763671875, 130.99887084960938, 419.1054992675781, 142.81307983398438], [422.39093017578125, 128.8098907470703, 478.5943908691406, 146.1742706298828], [400.0140075683594, 136.88470458984375, 419.1963195800781, 141.83970642089844]]",Processed successfully
271032.pdf,Success,"[330, 536, 0, 150]","[[396.2603759765625, 117.45030975341797, 489.4901428222656, 135.57626342773438]]",Processed successfully
271146.pdf,Success,"[365, 543, 0, 172]","[[385.3795166015625, 114.31793212890625, 446.055908203125, 138.37271118164062]]",Processed successfully
271183.pdf,Success,"[332, 537, 0, 147]","[[430.9543762207031, 113.59939575195312, 506.1007995605469, 136.18614196777344]]",Processed successfully
271281.pdf,Success,"[340, 547, 0, 148]","[[362.0801086425781, 103.99309539794922, 487.9298095703125, 138.25624084472656]]",Processed successfully
271342.pdf,Success,"[366, 544, 0, 170]","[[421.0084533691406, 108.69342041015625, 464.8546142578125, 135.1180419921875]]",Processed successfully
271385.pdf,Success,"[368, 543, 0, 169]","[[367.3136291503906, 111.1090087890625, 497.4377746582031, 146.3193817138672]]",Processed successfully
271485.pdf,Success,"[413, 610, 0, 185]","[[416.3211669921875, 121.14859008789062, 533.4774780273438, 153.52577209472656], [417.77203369140625, 31.497650146484375, 570.41455078125, 157.1156005859375]]",Processed successfully
271519.pdf,Success,"[416, 546, 0, 170]","[[429.0784606933594, 120.24037170410156, 472.76031494140625, 141.07659912109375]]",Processed successfully
271715.pdf,Success,"[418, 542, 0, 169]","[[419.10504150390625, 11.916901588439941, 497.3005065917969, 112.34477996826172], [437.68121337890625, 111.43787384033203, 509.1482849121094, 139.91885375976562]]",Processed successfully
271727.pdf,Success,"[387, 542, 0, 168]","[[399.9595947265625, 116.03539276123047, 474.1092834472656, 134.59056091308594]]",Processed successfully
271772.pdf,Success,"[341, 547, 0, 149]","[[408.8238525390625, 19.845611572265625, 507.0806884765625, 118.45240020751953], [376.3313903808594, 121.79898834228516, 493.28106689453125, 138.03231811523438]]",Processed successfully
271932.pdf,Success,"[346, 549, 0, 148]","[[428.5138854980469, 118.59790802001953, 485.6571960449219, 134.86880493164062]]",Processed successfully
272107.pdf,Success,"[408, 612, 0, 172]","[[423.9896240234375, 126.46138000488281, 505.9997253417969, 147.28118896484375], [548.28466796875, 8.922351837158203, 579.3755493164062, 32.699676513671875]]",Processed successfully
272112.pdf,Success,"[335, 539, 0, 148]","[[357.2928771972656, 117.25391387939453, 431.04931640625, 143.50839233398438], [442.08392333984375, 108.30299377441406, 483.42083740234375, 133.36404418945312]]",Processed successfully
272140.pdf,Success,"[371, 544, 0, 169]","[[370.2254333496094, 100.20719909667969, 473.2160949707031, 143.42491149902344]]",Processed successfully
272176.pdf,Success,"[382, 543, 0, 168]","[[387.591064453125, 111.11039733886719, 537.4691162109375, 140.4341278076172]]",Processed successfully
272181.pdf,Success,"[341, 543, 0, 147]","[[369.4378967285156, 120.72962951660156, 466.1429748535156, 137.05201721191406]]",Processed successfully
272189.pdf,Success,"[340, 544, 0, 148]","[[364.8689270019531, 115.89490509033203, 500.9226379394531, 136.6710205078125]]",Processed successfully
272195.pdf,Success,"[381, 544, 0, 167]","[[380.48992919921875, 1.011631965637207, 506.00872802734375, 108.8244857788086]]",Processed successfully
272289.pdf,Success,"[378, 544, 0, 168]","[[390.3789978027344, 114.72205352783203, 516.2802734375, 142.3215789794922], [419.24365234375, 91.7863540649414, 479.5505676269531, 121.40975952148438], [391.0417175292969, 94.12957763671875, 497.0277404785156, 137.70472717285156]]",Processed successfully
272489.pdf,Success,"[375, 543, 0, 167]","[[442.2743225097656, 116.1261978149414, 497.06036376953125, 136.3169403076172], [378.4593200683594, 116.81846618652344, 498.65972900390625, 137.18780517578125]]",Processed successfully
272595.pdf,Success,"[375, 544, 0, 167]","[[380.047119140625, 106.07063293457031, 532.7208251953125, 136.3546142578125]]",Processed successfully
272742.pdf,Success,"[335, 545, 0, 151]","[[335.1653747558594, 11.678112030029297, 481.92926025390625, 117.47654724121094]]",Processed successfully
272787.pdf,Success,"[404, 544, 0, 169]","[[407.0211181640625, 4.151062965393066, 507.08990478515625, 23.09088706970215], [411.671142578125, 122.98353576660156, 487.296142578125, 143.61524963378906], [405.3921203613281, 128.59844970703125, 503.5460510253906, 159.54754638671875]]",Processed successfully
272896.pdf,Success,"[387, 544, 0, 170]","[[389.6763610839844, 113.96037292480469, 525.2953491210938, 143.1131134033203]]",Processed successfully
272916.pdf,Success,"[374, 541, 0, 170]","[[372.8688049316406, 102.49668884277344, 484.2724304199219, 144.38595581054688]]",Processed successfully
272978.pdf,Success,"[366, 543, 0, 167]","[[376.23089599609375, 111.23226165771484, 505.714599609375, 157.2998504638672], [366.281005859375, 142.14950561523438, 504.77423095703125, 166.04945373535156], [391.32611083984375, 108.54441833496094, 509.82183837890625, 138.40335083007812], [369.934814453125, 153.95387268066406, 501.7934875488281, 167.5343017578125]]",Processed successfully
272988.pdf,Success,"[383, 544, 0, 198]","[[386.9504699707031, 144.75973510742188, 503.59930419921875, 167.2458038330078]]",Processed successfully
273093.pdf,Success,"[332, 541, 0, 130]","[[436.8704528808594, 104.3951187133789, 505.613037109375, 122.56732177734375], [365.5072021484375, 103.51541137695312, 503.0859680175781, 122.80082702636719], [364.2460632324219, 105.17890930175781, 439.3457946777344, 119.72119140625]]",Processed successfully
273167.pdf,Success,"[335, 542, 0, 147]","[[364.43341064453125, 115.8536605834961, 475.5482177734375, 135.9960174560547]]",Processed successfully
273291.pdf,Success,"[382, 540, 0, 168]","[[384.46002197265625, 120.18046569824219, 424.108642578125, 132.97683715820312], [425.4945983886719, 112.71001434326172, 480.86322021484375, 130.61822509765625]]",Processed successfully
273301.pdf,Success,"[361, 539, 0, 168]","[[382.6312561035156, 101.86959838867188, 468.48724365234375, 138.4532928466797], [369.7235107421875, 157.7102508544922, 394.2162780761719, 169.7381134033203]]",Processed successfully
273346.pdf,Success,"[389, 543, 0, 167]","[[397.7867431640625, 117.24225616455078, 522.5866088867188, 137.81149291992188]]",Processed successfully
273421.pdf,Success,"[365, 542, 0, 168]","[[385.1482849121094, 94.9381332397461, 490.7414245605469, 142.4017791748047], [369.43048095703125, 13.124427795410156, 522.6227416992188, 120.87889099121094]]",Processed successfully
273437.pdf,Success,"[377, 544, 0, 168]","[[376.83551025390625, 115.53962707519531, 503.02679443359375, 156.70513916015625], [378.31646728515625, 25.181394577026367, 520.88623046875, 153.67880249023438]]",Processed successfully
273478.pdf,Success,"[364, 544, 0, 169]","[[388.951416015625, 6.926026821136475, 426.5994873046875, 20.905611038208008], [364.76043701171875, 6.1382365226745605, 378.3285827636719, 14.150918960571289], [384.5815124511719, 114.1690902709961, 492.03997802734375, 139.2609405517578]]",Processed successfully
273650.pdf,Success,"[389, 544, 0, 169]","[[410.1247253417969, 105.04540252685547, 485.6109313964844, 134.62344360351562], [395.3555908203125, 118.95298767089844, 413.05682373046875, 134.14427185058594]]",Processed successfully
273659.pdf,Success,"[365, 545, 0, 167]","[[387.7732849121094, 112.74147033691406, 490.48712158203125, 136.98086547851562]]",Processed successfully
273914.pdf,Success,"[366, 545, 0, 167]","[[422.8517761230469, 107.06135559082031, 498.60052490234375, 143.94354248046875]]",Processed successfully
273918.pdf,Success,"[337, 543, 0, 147]","[[378.33929443359375, 114.00017547607422, 500.3679504394531, 138.09323120117188], [496.3402404785156, 4.772305011749268, 533.9562377929688, 20.60877799987793]]",Processed successfully
273928.pdf,Success,"[374, 543, 0, 169]","[[382.2538757324219, 158.58578491210938, 398.9333190917969, 169.40475463867188], [372.922607421875, 112.03130340576172, 438.90997314453125, 142.0270233154297]]",Processed successfully
274042.pdf,Success,"[362, 610, 0, 167]","[[388.21136474609375, 108.75452423095703, 456.503173828125, 134.09983825683594]]",Processed successfully
274301.pdf,Success,"[333, 610, 0, 148]","[[389.9800720214844, 112.74088287353516, 454.908935546875, 135.07327270507812], [333.49658203125, 136.62112426757812, 363.89105224609375, 149.7468719482422]]",Processed successfully
274323.pdf,Success,"[368, 549, 0, 200]","[[449.1355895996094, 151.93157958984375, 488.21624755859375, 175.69593811035156], [381.14373779296875, 154.75680541992188, 439.03656005859375, 169.96221923828125]]",Processed successfully
274507.pdf,Success,"[359, 543, 0, 167]","[[381.80731201171875, 111.66638946533203, 448.5648498535156, 135.67262268066406]]",Processed successfully
274589.pdf,Success,"[446, 542, 0, 165]","[[450.6494140625, 122.4806900024414, 474.7046203613281, 133.0263671875]]",Processed successfully
274795.pdf,Success,"[366, 544, 0, 168]","[[367.1516418457031, 16.796314239501953, 505.1308898925781, 131.61904907226562]]",Processed successfully
274936.pdf,Success,"[362, 542, 0, 168]","[[385.0876159667969, 117.28531646728516, 488.7528381347656, 137.5128936767578]]",Processed successfully
275072.pdf,Success,"[359, 605, 0, 163]","[[377.2798156738281, 110.99628448486328, 463.8762512207031, 134.68177795410156]]",Processed successfully
275136.pdf,Success,"[373, 541, 0, 166]","[[375.9422302246094, 99.23660278320312, 487.707275390625, 139.1817169189453]]",Processed successfully
275138.pdf,Success,"[365, 542, 0, 167]","[[376.57989501953125, 114.55650329589844, 422.6718444824219, 139.7610321044922]]",Processed successfully
275230.pdf,Success,"[385, 544, 0, 170]","[[386.53289794921875, 123.52239990234375, 455.5110168457031, 143.0234832763672]]",Processed successfully
275267.pdf,Success,"[337, 543, 0, 148]","[[393.0975646972656, 105.44610595703125, 473.6476135253906, 137.9403839111328]]",Processed successfully
275387.pdf,Success,"[340, 546, 0, 149]","[[437.3810729980469, 112.16758728027344, 508.1055908203125, 143.63253784179688]]",Processed successfully
275395.pdf,Success,"[340, 545, 0, 146]","[[369.980712890625, 114.7280502319336, 467.9957580566406, 134.913330078125], [359.9948425292969, 96.92339324951172, 414.5375671386719, 115.54247283935547]]",Processed successfully
275399.pdf,Success,"[369, 545, 0, 168]","[[370.00811767578125, 109.3853759765625, 468.2585144042969, 135.43235778808594]]",Processed successfully
